Household_ID,Dietary_Preferences,Family_Size,Food_Item,Purchase_Amount,Consumption_Amount,Waste_Amount,Waste_Type,Storage_Method,Disposal_Method,Timestamp
e56b1ea1-6a18-4167-b5fd-467e48a000cd,Omnivore,2,Fruits,11.2,6.6,4.61,Avoidable,Frozen,Compost,2024-03-15
2120cd68-0cf0-4bef-833b-6a840016c81a,Vegan,3,Fruits,13.9,1.89,12.01,Avoidable,Refrigerated,Donation,2024-05-17
420d1cc9-9470-4e90-a174-5ee81fe5a798,Vegan,2,Meat,17.51,13.59,3.92,Avoidable,Frozen,Trash,2024-01-13
f5d24f9b-f6c8-41c9-805a-fb88097d1305,Vegetarian,5,Dairy,4.14,2.86,1.27,Avoidable,Refrigerated,Compost,2024-01-14
f226612b-10a2-4f64-aec1-6f4f067e52e1,Pescatarian,5,Vegetables,15.72,7.68,8.04,Avoidable,Refrigerated,Feed Animals,2024-09-08
63849f2c-8851-4527-8f24-8f1b543d1a2c,Omnivore,4,Beverages,14.81,3.07,11.73,Avoidable,Frozen,Compost,2024-09-21
d67a039a-45f5-4c1f-95d4-c403cae59347,Omnivore,1,Fruits,12.61,8.7,3.91,Avoidable,Frozen,Donation,2024-07-20
5b33afd4-1a69-4ef4-be3a-960129d106a9,Vegan,4,Beverages,8.61,7.18,1.43,Avoidable,Pantry,Compost,2024-07-18
c943c08d-5446-402f-bd8b-7a915b2155ab,Vegetarian,5,Fruits,12.23,11.75,0.47,Avoidable,Pantry,Compost,2024-07-30
9258e680-0891-4c40-94b3-2d3d6c21c494,Vegetarian,4,Snacks,8.88,5.7,3.17,Avoidable,Refrigerated,Trash,2024-03-25
3f52577f-9fa4-4f8f-8ee8-f20355db884d,Omnivore,1,Grains,13.84,9.13,4.71,Avoidable,Pantry,Compost,2024-07-25
2abb2701-3a24-4069-a0a2-aba9b0f2e180,Vegan,3,Dairy,14.21,8.34,5.87,Avoidable,Frozen,Feed Animals,2024-01-26
4e555b9b-42b3-49c8-88dc-869f96678bff,Vegetarian,6,Vegetables,19.11,0.59,18.52,Avoidable,Refrigerated,Donation,2024-08-03
2cf82d9a-c78d-4db8-91ac-394f62c4b093,Omnivore,2,Grains,1.92,0.93,0.99,Avoidable,Pantry,Trash,2024-07-07
1bd859f9-a9ed-4232-a11d-2a505e28a973,Vegetarian,5,Snacks,5.37,2.94,2.43,Avoidable,Frozen,Feed Animals,2024-07-29
0142de2c-83be-4db7-86a1-19716a33c96a,Vegan,5,Dairy,2.51,0.66,1.85,Avoidable,Frozen,Compost,2024-01-15
7edfb40f-1efa-458a-b0f8-9ebc52e7c9df,Omnivore,5,Meat,3.79,2.24,1.55,Avoidable,Refrigerated,Trash,2024-05-22
5923ed31-9c6b-45f5-875c-d68adb18a4d9,Vegetarian,2,Grains,9.33,0.91,8.42,Avoidable,Frozen,Trash,2024-03-19
c23ab192-3025-4a3b-9437-ca21a569e3a7,Vegan,6,Vegetables,7.65,6.66,1.0,Avoidable,Pantry,Donation,2024-09-16
248eb736-799b-4abd-93b7-c57283107411,Vegetarian,4,Beverages,1.85,1.35,0.5,Avoidable,Pantry,Donation,2024-08-03
3491988a-5b2c-420b-80d9-ce532fc78534,Vegetarian,5,Meat,4.35,3.83,0.52,Avoidable,Refrigerated,Compost,2024-03-04
a98c9a82-80e9-4b0c-a7da-27086dc79f3b,Vegetarian,2,Meat,19.05,9.91,9.15,Avoidable,Refrigerated,Feed Animals,2024-07-18
72e7de9c-a1a1-4636-9dd4-53fdc6884662,Omnivore,5,Fruits,9.04,5.49,3.54,Avoidable,Frozen,Donation,2024-08-22
3643d6d9-2afe-4a86-a040-7b4946510822,Vegetarian,3,Snacks,18.47,8.48,9.98,Avoidable,Frozen,Feed Animals,2024-03-28
25872d46-1538-4b30-8da3-b3b4a9b44e05,Pescatarian,5,Fruits,5.7,4.17,1.53,Avoidable,Refrigerated,Donation,2024-04-30
20d9708e-5a84-471d-b0b6-798ef85e72a5,Vegetarian,4,Meat,5.35,1.57,3.78,Avoidable,Frozen,Compost,2024-02-27
97ddbc7b-9867-4a38-a86f-2573701db0c5,Vegan,2,Grains,6.32,3.95,2.37,Avoidable,Refrigerated,Feed Animals,2024-06-05
9ce54dc2-42e4-4a1e-afbe-200334ef73ac,Pescatarian,3,Snacks,18.93,8.59,10.34,Avoidable,Frozen,Compost,2024-06-05
f512d787-f425-4bca-96ae-b8fcfe55cf21,Omnivore,2,Beverages,4.51,4.37,0.14,Avoidable,Pantry,Compost,2024-07-24
e6c24cb9-4f8d-42b2-8f2a-692b8c56a968,Pescatarian,6,Snacks,1.31,0.74,0.57,Avoidable,Pantry,Donation,2024-08-12
45594c42-0bf0-4b7a-9abc-db3f89b5ea09,Vegan,6,Snacks,12.78,3.64,9.14,Avoidable,Frozen,Donation,2024-03-16
3810dbb8-4aae-4742-aeab-696a9d9c8a35,Omnivore,6,Beverages,8.08,2.38,5.7,Avoidable,Frozen,Donation,2024-03-19
e73d5e37-e528-4269-9dc8-9569db9ac771,Pescatarian,4,Meat,12.63,3.76,8.87,Avoidable,Frozen,Compost,2024-07-06
1dc47e8c-7861-4759-8b3a-cef8d031d5c7,Vegan,5,Vegetables,4.24,1.69,2.55,Avoidable,Refrigerated,Trash,2024-04-15
a91142b4-d671-4e6d-b3d8-12f5f78b0977,Omnivore,3,Fruits,18.42,12.86,5.55,Avoidable,Frozen,Donation,2024-04-01
cab4f2c7-f755-4791-8058-0abfe17a0b57,Vegan,2,Meat,2.04,1.81,0.23,Avoidable,Refrigerated,Trash,2024-08-13
ee4866ba-3d5e-487c-b99c-64d847a1681c,Pescatarian,4,Meat,1.2,1.09,0.11,Avoidable,Frozen,Feed Animals,2024-09-20
84167be5-831b-4f55-a360-0fbfbcc08e2e,Omnivore,4,Snacks,10.34,9.3,1.04,Avoidable,Refrigerated,Trash,2024-04-14
dc91840f-d15c-4584-afa1-670bffbee375,Vegetarian,4,Grains,11.39,7.28,4.11,Avoidable,Refrigerated,Trash,2024-08-25
9080b9e5-af1d-4275-b808-e845ec565c5b,Vegan,6,Dairy,8.14,3.88,4.26,Avoidable,Pantry,Feed Animals,2024-04-07
6eac9ca9-6529-45e4-8e78-2c5a86ac104c,Vegan,2,Dairy,9.21,1.43,7.78,Avoidable,Frozen,Feed Animals,2024-07-25
54e5f2b6-e897-4e71-b502-e97124c2d6d4,Vegetarian,2,Fruits,4.32,2.19,2.13,Avoidable,Pantry,Feed Animals,2024-09-10
eb0a0c99-dc25-4bf9-ba87-c803c76776e0,Vegetarian,6,Fruits,1.76,1.52,0.25,Avoidable,Frozen,Donation,2024-03-03
bedb2d0c-7733-45ef-923a-5274d33c56b9,Omnivore,3,Snacks,10.65,9.04,1.61,Avoidable,Refrigerated,Trash,2024-06-15
5f656534-7003-4351-b263-acb3d5a660da,Omnivore,1,Snacks,6.77,4.03,2.74,Avoidable,Pantry,Compost,2024-07-12
a80e8a96-b524-4a35-8a64-00dce28d8f13,Vegan,1,Dairy,11.95,7.76,4.19,Avoidable,Refrigerated,Donation,2024-06-07
179551c2-f5a8-4e18-8f1e-774db6c417ea,Omnivore,1,Snacks,14.51,14.08,0.43,Avoidable,Refrigerated,Donation,2024-02-24
dce00b83-0f04-4980-8a0e-65fcd6c5a59a,Vegetarian,5,Dairy,9.94,3.45,6.49,Avoidable,Refrigerated,Feed Animals,2024-04-11
627aac0b-c66f-4f09-87c2-bb55ba220105,Vegetarian,3,Snacks,5.16,1.0,4.16,Avoidable,Frozen,Donation,2024-01-23
36482833-21bf-40ec-bc03-0a3ed338cb1d,Vegetarian,4,Vegetables,17.72,17.01,0.7,Avoidable,Frozen,Trash,2024-01-03
5e0b8bab-15e2-4bb6-b608-5e24015355ef,Vegan,4,Fruits,15.77,6.38,9.38,Avoidable,Refrigerated,Compost,2024-07-07
1ec305a5-08a9-4712-a277-112f0811165f,Vegan,5,Meat,16.21,6.77,9.44,Avoidable,Pantry,Trash,2024-08-11
2e977f2f-3440-40b7-8b43-3ec4c5ff0a66,Pescatarian,3,Meat,5.03,4.91,0.12,Avoidable,Frozen,Compost,2024-05-04
f3f54ecd-4fa3-4441-8f07-75612fe9d101,Pescatarian,6,Snacks,17.55,2.67,14.88,Avoidable,Refrigerated,Trash,2024-08-25
2c238e19-46d4-4130-9e65-4393dd0666e8,Vegan,2,Grains,13.89,5.83,8.06,Avoidable,Pantry,Compost,2024-02-11
31b87296-8aab-476e-9195-05e00cf3709d,Pescatarian,3,Snacks,10.41,3.51,6.91,Avoidable,Frozen,Donation,2024-05-31
f5d2c681-516a-49a1-8017-d9d37890eb0c,Vegan,5,Meat,4.51,0.77,3.74,Avoidable,Pantry,Trash,2024-09-24
57b58cc0-fc96-4364-87bb-0b7d0e22e1ac,Omnivore,5,Fruits,13.73,13.64,0.09,Avoidable,Frozen,Compost,2024-08-31
88719eaf-d8e2-414e-b3ea-90018ee3ed65,Vegetarian,5,Meat,8.17,1.97,6.2,Avoidable,Pantry,Feed Animals,2024-04-19
3c3c19b1-12ef-4479-8259-240f78b0df9c,Omnivore,4,Meat,15.77,1.69,14.08,Avoidable,Frozen,Donation,2024-08-12
70d91c4f-44c4-4051-ad80-2f031e413212,Omnivore,4,Grains,8.1,6.62,1.48,Avoidable,Pantry,Feed Animals,2024-06-18
392f228e-30fb-499b-8d29-230819aa1932,Pescatarian,3,Snacks,1.62,1.62,0.0,Avoidable,Frozen,Compost,2024-03-15
36e93be5-eae4-4885-9282-b4d0a33cc8e0,Pescatarian,5,Meat,17.31,14.16,3.15,Avoidable,Refrigerated,Feed Animals,2024-07-22
7b82a070-4b33-4f4e-9577-795459b152c3,Omnivore,2,Meat,14.04,4.49,9.55,Avoidable,Frozen,Feed Animals,2024-04-06
70985e9e-ff74-491f-91c4-e68d29688e53,Pescatarian,2,Grains,17.1,7.65,9.45,Avoidable,Frozen,Donation,2024-02-21
7d6dbcd3-1c12-4030-a82a-8e3a1c329e0d,Vegan,2,Dairy,8.34,8.1,0.24,Avoidable,Refrigerated,Donation,2024-07-04
1c6422d8-ccdd-4937-99f1-69a3b00d476f,Vegan,4,Snacks,3.91,1.78,2.13,Avoidable,Refrigerated,Donation,2024-04-23
b65cef28-95e7-4b93-9ffd-c8e1eba99812,Omnivore,4,Beverages,15.99,14.62,1.38,Avoidable,Frozen,Trash,2024-04-27
abd02fdb-e115-4ce1-81b4-91aee2763632,Vegetarian,2,Dairy,8.95,3.7,5.25,Avoidable,Refrigerated,Donation,2024-08-29
b60de82a-96ec-45d9-a5d2-3c5e3ac250ac,Pescatarian,5,Grains,1.65,1.19,0.46,Avoidable,Refrigerated,Trash,2024-03-09
d42b02f1-85ce-41bf-820c-4a0808180dbf,Vegan,3,Beverages,7.59,5.3,2.3,Avoidable,Frozen,Compost,2024-01-21
788cded4-e141-4677-b9e2-d91f026d05b6,Vegan,2,Dairy,14.58,14.47,0.11,Avoidable,Pantry,Compost,2024-01-13
ee3481e5-788c-4c20-9161-e7f8ecd0ca47,Omnivore,5,Beverages,9.3,2.34,6.96,Avoidable,Pantry,Trash,2024-09-14
d7d4b27e-4187-46c9-99b1-a45220ba4ec7,Pescatarian,2,Meat,7.68,2.92,4.77,Avoidable,Frozen,Feed Animals,2024-02-25
dbd95398-5a49-424e-960e-6b4f7683fe40,Pescatarian,5,Beverages,16.82,13.59,3.23,Avoidable,Refrigerated,Compost,2024-05-18
f20a35d3-f9c9-4f67-8261-d183a52a4fff,Omnivore,2,Meat,15.03,8.42,6.61,Avoidable,Pantry,Donation,2024-04-04
86d4e5d0-2306-446d-a7f6-544a84d72ae5,Vegetarian,3,Fruits,19.48,7.84,11.64,Avoidable,Refrigerated,Feed Animals,2024-03-02
92b5dac9-04e1-49e9-bbf8-13854a5603d6,Omnivore,5,Vegetables,4.26,1.39,2.87,Avoidable,Frozen,Feed Animals,2024-07-31
70612d1b-758e-4a21-b632-78e36b7c557d,Vegetarian,1,Snacks,14.14,12.31,1.83,Avoidable,Pantry,Donation,2024-03-18
731cca07-b823-4057-95bf-6f613cc78395,Omnivore,5,Beverages,19.9,19.89,0.01,Avoidable,Frozen,Trash,2024-02-21
c2e08d79-0e65-4c0b-8eab-15dfa849c42b,Vegan,1,Snacks,8.0,0.87,7.13,Avoidable,Frozen,Donation,2024-03-26
0d729f42-7b0d-4554-8e66-ccb47ed1a0a8,Vegetarian,6,Vegetables,6.82,5.64,1.18,Avoidable,Pantry,Donation,2024-04-21
c17c28cf-ad13-4d6c-84fe-44d3dbb5cf05,Vegetarian,6,Vegetables,2.77,0.92,1.85,Avoidable,Refrigerated,Compost,2024-01-12
